Longitude,Latitude,Month,pr_ab,x,y
-117.597136,34.083135999999996,8,1,221730.55990177742,-434134.97750291415
-117.596128,34.088120999999994,8,1,221809.53394156878,-433579.79974265164
-117.593812,34.083600999999966,8,1,222035.9159804112,-434075.6305438513
-117.588104,34.10440599999996,8,1,222503.8039733121,-431755.02474965435
-117.57858900000001,34.09347900000004,8,1,223412.35886504676,-432944.4264792977
-117.578109,33.948071999999996,8,1,223868.65534713416,-449067.25505422987
-117.56473,33.82308099999998,8,1,225461.12285289523,-462893.53851574566
-117.493993,34.11413300000002,8,1,231155.2996429323,-430451.12390867807
-117.48688,34.16369600000003,8,1,231665.5068858549,-424937.2150017652
-117.483712,34.16074799999998,8,1,231966.15194544572,-425256.4105004696
-117.467594,33.90307399999999,8,1,234215.0764748854,-453789.45392355137
-117.405643,34.073753,8,1,239425.30980031315,-434709.7462961734
-117.400224,34.155483000000004,8,1,239676.67248809664,-425632.6418360784
-117.378173,34.102379,8,1,241871.9732157425,-431465.6540697287
-117.375681,34.11689599999999,8,1,242057.2334306499,-429849.45851898706
-117.368166,34.078707,8,1,242867.80709253167,-434065.0773569853
-117.364305,34.132666000000015,8,1,243057.60757214515,-428071.5446455828
-117.32720200000001,34.086423999999965,8,1,246622.86772662163,-433103.6007004846
-117.32634700000001,34.09176999999999,8,1,246685.01522665954,-432508.5635716934
-117.326214,34.023895999999965,8,1,246909.61259737326,-440034.4418314318
-117.321683,33.700341000000016,8,1,248341.5171109863,-475892.2451846432
-117.31520100000002,34.06084300000002,8,1,247810.2760489674,-435908.9078061092
-117.31002200000002,34.030281,8,1,248384.35976157052,-439284.170714593
-117.3020092,33.264267299999965,8,1,251540.7189595224,-524161.704951555
-117.2803624,33.04063089999999,8,1,254269.04729624308,-548874.5162586304
-117.26657100000001,33.248540999999975,8,1,254894.04686574097,-525809.1824506694
-117.26101099999998,34.05611500000004,8,1,252825.84787307668,-436290.09338182583
-117.2516191,33.24762269999998,8,1,256290.8805908817,-525870.6029208689
-117.235204,33.25295460000001,8,1,257803.9529754412,-525235.4578283848
-117.21513840000001,33.135887299999986,8,1,260055.40735650522,-538147.7987326263
-117.21273730000001,33.19706290000001,8,1,260080.31616030805,-531365.2766473615
-117.20860300000001,34.13798000000002,8,1,257394.6790147152,-427071.3166196402
-117.19755000000002,34.14597299999998,8,1,258387.3702795206,-426154.8967909105
-117.18018799999999,33.762236,8,1,261253.47699433498,-468651.4398659072
-117.15637500000001,34.109813999999965,8,1,262302.9060051785,-430051.45390364015
-117.139185,33.22498990000002,8,1,266848.0874230087,-528067.491747132
-117.1101004,32.79230620000001,8,1,271021.08880461974,-575898.2895675311
-117.0521109,32.71074869999998,8,1,276738.5598358285,-584758.6794189764
-117.0370195,32.73863340000001,8,1,278058.3368103332,-581628.0100900601
-117.02266519999999,32.739934900000016,8,1,279400.4386532416,-581441.7428435134
-117.00849120000001,32.78981370000002,8,1,280555.842367066,-575878.6134856106
-116.9860018,32.72066070000001,8,1,282907.72564148676,-583466.4259130904
-116.89124969999999,33.02455530000007,8,1,290694.86437492195,-549536.328646915
-116.74944139999998,32.833990199999974,8,1,304673.75080145913,-570188.8611387364
-115.62167300000002,33.03091100000006,8,1,409306.3623364572,-544145.6692258143
-115.47469700000002,32.681791999999994,8,1,424881.1323205219,-582125.7860212727
-122.40596999999998,40.54453600000002,8,1,-203801.3710272377,283523.0322979307
-121.37156300000001,38.58212899999996,8,1,-119342.87557835538,63755.15465267794
-121.36668000000002,38.400179999999985,8,1,-119209.6471468698,43525.664828545414
-121.366133,38.40616900000003,8,1,-119152.34192538116,44190.6563390051
-121.36353400000002,38.401602999999994,8,1,-118932.97817180763,43679.8801152776
-121.236886,38.67146199999996,8,1,-107495.46345816796,73523.13877575705
-120.954983,37.71983800000001,8,1,-84062.42936371487,-32540.83980589593
-120.92862400000001,37.670454,8,1,-81796.01022963191,-38053.46775767347
-120.481417,37.28673300000001,8,1,-42621.657400211596,-81001.82589868829
-120.454688,37.293515000000035,8,1,-40251.636917266434,-80259.63130421424
-120.441853,37.31101100000002,8,1,-39106.340813860224,-78320.16528450465
-120.436259,37.31120099999999,8,1,-38611.14878902459,-78301.33889240073
-120.42781899999999,37.281414999999996,8,1,-37879.13034277518,-81615.72654230939
-120.092849,36.95369600000001,8,1,-8256.550273606677,-118125.30228157109
-120.05918700000001,36.966480999999995,8,1,-5262.267290127427,-116706.60482373694
-119.846801,36.54256999999997,8,1,13697.012082616626,-163812.99326592125
-119.713628,36.819467999999986,8,1,25510.65592836406,-133010.30744539574
-119.693598,36.71759399999997,8,1,27331.530692809985,-144327.5793175595
-119.683844,36.82655800000001,8,1,28161.23660855852,-132213.83281357773
-119.67368100000002,36.71523699999999,8,1,29109.04996375561,-144583.61373360222
-119.637222,36.36666699999998,8,1,32509.515990422075,-183311.26471575443
-119.53033299999998,36.65305599999999,8,1,41930.44390202315,-151440.83256305847
-119.50934299999999,36.653319,8,1,43804.199716053074,-151402.1122862748
-119.484253,36.64960500000001,8,1,46046.37344886403,-151802.99626026675
-119.48228199999998,36.64666899999996,8,1,46224.12661591342,-152128.3446010598
-119.445753,36.66866499999997,8,1,49471.26213170413,-149665.25506152166
-119.44382000000002,36.64420299999999,8,1,49659.748917840254,-152382.95966567285
-119.438468,36.66197099999997,8,1,50125.909711842665,-150405.40308067296
-119.436944,36.65377800000004,8,1,50267.358738646624,-151315.16899406584
-119.33851029999998,36.317607800000054,8,1,59315.64594598036,-188618.2493821755
-119.32018800000002,36.189130999999975,8,1,61060.93028479887,-202882.94622683898
-119.2996454,36.34632560000004,8,1,62777.025844040014,-185401.97261856217
-119.2802205,36.52620150000002,8,1,64366.38537682724,-165398.86165731447
-119.117324,35.308746,8,1,80192.22443776272,-300530.8793012998
-119.105419,35.39456100000004,8,1,81183.85959029032,-290990.4381620954
-119.077778,35.352778,8,1,83737.35992237719,-295606.7211917541
-119.02896699999998,35.37970199999997,8,1,88138.60944619971,-292572.3592865439
-119.02672200000002,35.442139,8,1,88271.19504407232,-285636.0003474802
-119.01069000000001,35.342673,8,1,89840.42519469628,-296667.4937087693
-118.98643800000002,35.40673300000001,8,1,91966.64485876977,-289529.9206366716
-118.951624,35.39067399999998,8,1,95145.12661191597,-291279.0406934158
-118.92577499999999,35.251449,8,1,97666.12412681058,-306713.9280502978
-118.83993700000002,35.21861900000001,8,1,105514.55791128757,-310267.48048277386
-118.13756900000001,34.07897199999997,8,1,171877.16274874497,-435718.44488917245
-118.097134,34.06644899999996,8,1,175636.15827498867,-437033.29159645364
-118.06290300000002,34.07775499999999,8,1,178769.65720856882,-435715.4297792064
-118.016894,34.12871099999998,8,1,182896.8580214189,-429976.1657236982
-117.869775,34.01986099999996,8,1,196734.351586215,-441753.63135011634
-117.85934799999998,34.09515900000004,8,1,197508.53473401483,-433381.3811169388
-117.755777,33.98997099999994,8,1,207339.0312307984,-444825.29211716447
-117.730534,33.985598999999965,8,1,209682.3396727801,-445254.58720517997
-117.72260700000001,33.976520000000015,8,1,210438.78404372156,-446243.7796680522
-117.663537,34.115928999999994,8,1,215514.8245404108,-430651.4023853922
-117.64983300000002,34.081722999999954,8,1,216872.69444172565,-434413.5825699847
-117.64806299999998,34.072695,8,1,217060.84266444805,-435410.7086668615
-117.631451,34.09177299999998,8,1,218540.77557923098,-433256.84375435254
-117.607108,34.024242000000015,8,1,220975.46039547207,-440689.18650578987
-117.60124,34.080795,8,1,221358.5038921187,-434404.1767511149
-117.58906700000001,34.13070300000001,8,1,222340.79527620907,-428840.94072696706
-117.58642100000002,33.981123000000004,8,1,223007.18077787527,-445422.07903197175
-117.52566799999998,34.114107000000025,8,1,228234.32191078068,-430530.7576809195
-117.378086,33.99073299999996,8,1,242222.47778440567,-443845.36276272126
-117.349981,33.96077300000008,8,1,244911.1271949523,-447095.0274323737
-117.347938,34.195681,8,1,244370.9894887294,-421041.1751535251
-117.290662,33.67092900000002,8,1,251310.27373531103,-479070.4594474621
-117.2143834,33.20417170000004,8,1,259903.62181588466,-530582.3697243854
-117.0724649,33.14188459999998,8,1,273353.88522777625,-537082.2142253518
-116.971135,32.84676310000003,8,1,283856.5935841419,-569463.045077458
-121.629045,39.16000299999999,8,1,-140641.37225563414,128330.33604528476
-121.41782700000002,38.50772200000005,8,1,-123491.82361696174,55544.301784532145
-121.367695,38.59537800000001,8,1,-118985.08718009097,65222.869979226496
-121.35528,38.560233999999966,8,1,-117960.94884415489,61301.22300133668
-121.34885599999998,38.56005899999997,8,1,-117402.13150010945,61273.79982022708
-121.34642,37.98037999999999,8,1,-118105.4646875958,-3161.913956393022
-121.298239,38.732594000000034,8,1,-112734.15321849754,80388.89558969066
-121.14612400000001,37.47230900000002,8,1,-101219.41979728511,-59868.93480651174
-121.059448,37.721405000000026,8,1,-93255.63900687682,-32268.90447816439
-121.01940500000002,37.259341999999975,8,1,-90283.37578573449,-83669.50104566105
-120.924308,37.66473099999998,8,1,-81422.05674889708,-38693.35814227164
-120.752594,37.66144900000001,8,1,-66299.05967678461,-39192.18671411136
-120.57301300000002,37.33991799999996,8,1,-50695.177413258054,-75044.74240375403
-120.501863,37.327705,8,1,-44407.655267800284,-76438.02605911344
-120.499618,37.32382599999998,8,1,-44211.28145245042,-76870.263155072
-120.498149,37.32812599999999,8,1,-44078.77519989076,-76392.96173753077
-120.48339700000001,37.340257000000044,8,1,-42766.57001861534,-75051.24486688431
-120.46717,36.86883000000002,8,1,-41589.32561812747,-127459.86228366755
-120.309788,37.29381499999996,8,1,-27424.194777140998,-80278.01608995162
-119.846534,36.791409,8,1,13676.127547049664,-136156.58001337666
-119.843403,36.789516000000006,8,1,13955.494728494941,-136366.52244814718
-119.764816,36.8834,8,1,20933.12619318231,-125916.89386056736
-119.74917,36.906336,8,1,22318.996400067997,-123363.97174470546
-119.74611300000001,36.713124999999955,8,1,22648.459832631903,-144838.12907953607
-119.731708,36.82939400000002,8,1,23896.94018000928,-131911.76896722242
-119.724664,36.84796399999997,8,1,24518.360911056785,-129845.94352378557
-119.71708500000001,36.82492899999997,8,1,25200.890976561437,-132404.25490165362
-119.696925,36.43136299999999,8,1,27136.39504185934,-176140.42498279363
-119.695649,36.82971599999995,8,1,27108.60082340251,-131866.27146214526
-119.68824,36.43964900000006,8,1,27910.99549319584,-175217.0650905203
-119.668389,36.64223899999997,8,1,29609.487999706238,-152695.12468738994
-119.667254,36.80995200000007,8,1,29645.434743556947,-134054.48635703558
-119.64979100000001,36.80303600000002,8,1,31204.097174113187,-134817.5710097584
-119.623488,36.59099999999998,8,1,33641.286295537626,-158374.8278089757
-119.610223,36.593607000000006,8,1,34825.31546785846,-158080.30233826628
-119.60278800000002,36.59121599999995,8,1,35490.71890914054,-158343.27818730567
-119.59261899999998,35.250100999999965,8,1,37039.39669466172,-307337.63033236424
-119.54885499999999,36.522879,8,1,40345.726828124745,-165916.47260808852
-119.546046,36.61302099999997,8,1,40548.955045486444,-155897.15163821774
-119.54561599999998,36.861162999999976,8,1,40455.19209694536,-128317.498793595
-119.526699,36.61005999999997,8,1,42278.73536312808,-156217.78517531836
-119.467503,36.73222099999997,8,1,47490.22770456768,-142612.62778672297
-119.448472,36.596916999999976,8,1,49274.96810942793,-157640.70100573637
-119.444146,36.580415999999985,8,1,49672.21340836992,-159472.3232817948
-119.441692,36.606716000000006,8,1,49874.2888692503,-156548.11249814508
-119.427765,36.59044399999999,8,1,51129.30395501015,-158349.12717910018
-119.39277800000002,36.322778,8,1,54445.856205214455,-188076.2953057848
-119.37614500000001,36.23260099999999,8,1,56003.14386532674,-198087.22317742975
-119.3620783,36.350758900000024,8,1,57177.55403753354,-184948.84118033014
-119.36139790000001,36.3359592,8,1,57249.614263243435,-186593.04644950666
-119.343338,36.30819499999997,8,1,58889.99713919505,-189667.24143894203
-119.328333,36.36590299999999,8,1,60190.212680474164,-183245.04435270326
-119.3261463,36.29580030000001,8,1,60441.52772837304,-191033.7471826626
-119.314495,36.36654200000001,8,1,61429.746641717895,-183165.15425419342
-119.30507100000001,36.23331399999998,8,1,62382.74077937382,-197963.59383577574
-119.29776200000002,36.30404320000004,8,1,62980.64090165223,-190099.29111260828
-119.287341,36.305531000000016,8,1,63913.99572706874,-189926.9854412931
-119.28607500000001,36.54963,8,1,63823.250931237395,-162799.115879565
-119.27680000000001,36.26720499999998,8,1,64891.818355489384,-194178.65709592542
-119.261928,35.504228000000026,8,1,66886.04201729229,-278932.54729577014
-119.251866,36.30562400000001,8,1,67095.3878788054,-189892.12761852657
-119.144107,35.42420399999999,8,1,77643.27063365742,-287730.67197771557
-119.119846,35.40439699999997,8,1,79864.4948189389,-289910.30839127116
-119.11493400000002,35.36116500000001,8,1,80355.0121562227,-294707.4589300868
-119.10014,35.34553999999999,8,1,81714.58790196916,-296430.0657293964
-119.06697100000001,35.39716700000002,8,1,84670.089007414,-290667.37058214843
-119.04205600000002,35.29911700000001,8,1,87041.00669908768,-301533.7854621839
-119.02637,35.305141000000006,8,1,88459.35548432214,-300850.2869800376
-118.97888899999998,35.28988899999998,8,1,92791.33420751746,-302498.62511535455
-118.955434,35.40443600000001,8,1,94782.52630301504,-289754.47479988076
-118.954206,35.39922100000003,8,1,94900.33724586281,-290332.4165600627
-118.91235400000001,35.255534000000004,8,1,98881.07516465633,-306246.38847371284
-118.688661,34.28804600000003,8,1,120702.06854904906,-413376.52015614044
-118.14597599999999,34.06974399999999,8,1,171121.42277005792,-436757.1118258084
-118.08138,34.12176600000003,8,1,176965.8946324798,-430868.7809883342
-118.074012,34.588724,8,1,176592.87130896628,-379050.23234290443
-118.03156,34.11207999999998,8,1,181582.7532154421,-431848.9237732678
-118.029978,34.118756999999995,8,1,181713.27492607626,-431105.3363024574
-118.01654600000002,34.11115600000004,8,1,182969.69436950007,-431922.55537713086
-117.996011,34.14290100000002,8,1,184789.27868543036,-428361.8233214994
-117.97337999999999,33.75057699999997,8,1,187805.88979644567,-471822.3010030654
-117.940369,34.07105600000002,8,1,190092.41003944055,-436220.1087648808
-117.927558,33.83587899999998,8,1,191844.7653922949,-462273.0908607235
-117.920473,33.93236100000002,8,1,192265.83912263377,-451560.6815132457
-117.89849300000002,34.10216599999999,8,1,193880.17904404615,-432685.0528156166
-117.774731,34.11693099999999,8,1,205257.63153792438,-430787.05266733887
-117.75334900000001,34.001448999999994,8,1,207533.13853649516,-443547.1762947985
-117.748195,34.006702999999995,8,1,207995.3014311607,-442953.26375533827
-117.743316,34.00566399999996,8,1,208448.62449866952,-443057.7640004107
-117.735486,33.98511099999999,8,1,209226.19072940954,-445319.6406094036
-117.71202300000002,34.06943400000002,8,1,211167.84684159377,-435916.80389285693
-117.695412,34.03627500000002,8,1,212790.07521926536,-439556.8376135407
-117.667159,34.049745999999985,8,1,215361.47027671305,-437999.19367606984
-117.663721,34.021186000000064,8,1,215756.86876854018,-441158.4587768372
-117.66216200000001,34.02972100000002,8,1,215877.46635935226,-440208.4557192032
-117.60426599999998,34.08769200000003,8,1,221059.98810981234,-433646.3840717459
-117.59867200000001,34.085716000000005,8,1,221581.6022258787,-433852.4560272116
-117.58750800000001,34.120895999999995,8,1,222512.22383713757,-429924.8907369771
-117.58485799999998,34.13808000000006,8,1,222708.0257040948,-428012.9340557493
-117.57705700000001,33.97313999999999,8,1,223894.82385845136,-446285.1944593815
-117.50043799999999,34.036988999999956,8,1,230786.55906826866,-439021.54176463047
-117.49427300000002,33.765398999999974,8,1,232151.69213506795,-469118.0771226147
-117.42465900000002,34.16959499999994,8,1,237382.0120646483,-424129.0888771913
-117.41012099999999,33.96187800000002,8,1,239351.12779975793,-447126.09956546733
-117.40322100000002,34.04057300000001,8,1,239749.58032147065,-438382.8795653926
-117.39657300000002,33.69206699999998,8,1,241424.46485848524,-477002.7739194846
-117.395936,34.040707999999995,8,1,240421.59245388868,-438349.46217582887
-117.381974,34.12862099999995,8,1,241441.02247207,-428565.26362284133
-117.34837500000002,33.94903200000003,8,1,245095.9314227776,-448392.6449701106
-117.345,33.98749999999999,8,1,245288.33336870998,-444118.767944213
-117.34422300000001,33.935606000000014,8,1,245521.31977990788,-449870.46973998984
-117.32339,34.18777499999996,8,1,246657.09557465892,-421854.39388619876
-117.30629180000001,33.18619,8,1,251387.33376625495,-532821.975181085
-117.304341,34.18148899999996,8,1,248431.8685587449,-422501.7744727563
-117.29807800000002,34.10919800000001,8,1,249237.45752609457,-430502.039968031
-117.22772770000002,33.19620610000002,8,1,258684.732011051,-531501.1919500963
-117.21652390000001,32.94074910000003,8,1,260560.67437918144,-559761.8031179514
-117.19583899999999,34.04718199999997,8,1,258869.205343965,-437104.7296425374
-117.18433700000001,34.050553000000036,8,1,259919.6090969712,-436699.48624995863
-117.173781,34.12853799999999,8,1,260635.89408083877,-428023.20415309956
-117.152368,32.773858600000025,8,1,267119.6937699838,-578060.42128482
-117.11785130000001,32.74461239999999,8,1,270454.9734451555,-581200.0274953339
-117.0888445,32.56732239999998,8,1,273778.8202061013,-600739.1090608854
-117.068424,34.03772400000003,8,1,270660.43579051265,-437797.5950502269
-117.0663012,33.150252599999995,8,1,273900.5420380975,-536137.6373633477
-117.05645549999998,32.66656350000002,8,1,276482.7315200266,-589661.90154259
-117.03341740000002,32.617994599999975,8,1,278814.2287814132,-594969.7947829855
-117.02410899999998,33.723411000000034,8,1,275844.5682061077,-472512.64638746204
-116.95100500000001,32.626405699999964,8,1,286527.18232396804,-593793.2088489216
-122.401501,40.63160700000004,8,1,-203178.04700930347,293178.34424197115
-121.42264600000001,38.50513200000003,8,1,-123915.84457685966,55262.718472854234
-121.285285,38.735006999999975,8,1,-111605.7124870379,80641.77003667364
-120.996749,37.60643800000002,8,1,-87871.2536928797,-45108.41813950008
-120.97276800000002,37.58472299999996,8,1,-85781.97615916294,-47544.22553367028
-120.85099600000001,37.51105899999993,8,1,-75117.48804364994,-55836.11264199391
-120.83369800000001,37.49056700000001,8,1,-73610.6595861937,-58127.58238518005
-120.785748,37.425550999999984,8,1,-69436.96379031298,-65390.97127814079
-120.77891899999999,37.424207,8,1,-68834.72203106077,-65545.35352062993
-120.62088800000001,37.39312800000001,8,1,-54891.946931626706,-69103.26217531646
-120.61187700000002,37.39569000000001,8,1,-54093.45887260864,-68823.65131777478
-120.61028300000001,37.359583999999984,8,1,-53978.399980648705,-72838.09984097118
-120.59819,37.30606499999999,8,1,-52946.37487243844,-78794.04688402545
-120.582778,37.31722199999997,8,1,-51574.62046459181,-77562.34406509902
-120.45672399999998,37.33705100000004,8,1,-40408.52828031203,-75419.33165338868
-120.44066900000001,37.32427199999999,8,1,-38994.69096584742,-76846.56837270083
-120.440144,37.32722000000003,8,1,-38946.710961426776,-76519.08593507297
-119.882483,36.840599,8,1,10465.7631206551,-130693.78996814135
-119.86594399999998,36.43172199999995,8,1,12002.867404498586,-176135.476574888
-119.86322899999999,36.83944799999997,8,1,12180.665222023508,-130819.4072414632
-119.856472,36.42366699999998,8,1,12852.31492309913,-177029.3964890195
-119.84847200000002,36.427444,8,1,13568.014414167455,-176608.5354107204
-119.84171000000002,36.541824000000005,8,1,14152.32006822861,-163895.15084487712
-119.768806,36.78172199999999,8,1,20605.511299274687,-137219.1156707364
-119.758925,36.77911700000002,8,1,21486.90736049764,-137506.44648465514
-119.75508600000002,36.774767000000026,8,1,21830.323929202626,-137989.05097127473
-119.749552,36.797301999999966,8,1,22316.986233312542,-135483.0680524353
-119.743343,36.88229000000003,8,1,22844.710015627406,-126035.30283183558
-119.731069,36.856293999999984,8,1,23945.382947535505,-128921.71225499408
-119.71722000000001,36.863771000000035,8,1,25176.000395843956,-128087.05953712482
-119.713051,36.86397600000003,8,1,25547.09628613482,-128063.15774501348
-119.709256,36.86587600000002,8,1,25884.315941095796,-127850.94397845026
-119.69094999999997,36.871330999999955,8,1,27512.07260347198,-127239.46516043646
-119.676389,36.29111099999997,8,1,29028.312809908522,-191720.22878663754
-119.653942,36.83904399999999,8,1,30819.641058963913,-130816.73141702311
-119.65262599999998,36.856577999999985,8,1,30929.7059803421,-128867.42616456235
-119.64699599999999,36.860511000000024,8,1,31429.36284957898,-128428.42517920863
-119.63469500000001,36.849058999999976,8,1,32529.462867615697,-129697.14696650347
-119.62842900000001,36.83291899999998,8,1,33094.45611526082,-131488.90714883385
-119.616967,36.82526899999996,8,1,34118.7590951173,-132335.12104740087
-119.58378299999998,36.816912,8,1,37078.681917063084,-133251.51120559964
-119.574585,36.823606999999996,8,1,37894.7406447827,-132503.742306903
-119.574564,36.74988300000005,8,1,37933.36489832698,-140697.8531930647
-119.56787599999998,36.717079,8,1,38546.3058143379,-144341.12222912768
-119.56527799999999,36.795667000000016,8,1,38738.006962151536,-135605.41754381824
-119.562885,36.75058400000001,8,1,38974.33751088585,-140615.2014840194
-119.55192000000001,36.75068199999999,8,1,39951.94601189191,-140599.74294550112
-119.494083,36.680583000000034,8,1,45150.373362694896,-148364.80018272856
-119.471107,35.14285599999999,8,1,48153.737961025334,-319192.200607697
-119.46792800000003,35.400195000000025,8,1,48282.809354112294,-290612.37835725164
-119.4618,36.583829000000016,8,1,48092.48336528846,-159102.11689036665
-119.45554200000001,36.59273400000002,8,1,48645.99396277308,-158109.24283128325
-119.447002,36.635078999999926,8,1,49381.55648131261,-153398.66069521196
-119.43051600000001,36.34901199999998,8,1,51044.65087860367,-185182.05177311227
-119.400238,35.06070100000001,8,1,54663.73867435115,-328276.0533127473
-119.3612618,36.346565100000014,8,1,57253.876063474614,-185414.3851334285
-119.35027800000002,35.59361099999997,8,1,58811.61914248938,-269063.0299857026
-119.340015,36.20367699999998,8,1,59268.83956425334,-201279.23028628528
-119.323598,36.57422199999996,8,1,60449.34645933934,-160090.67428979976
-119.32215700000002,36.248107000000005,8,1,60837.229594046876,-196330.91798193567
-119.321561,36.220644000000014,8,1,60912.554908161954,-199382.1924641421
-119.295898,36.53759500000004,8,1,62955.04808318028,-164143.18751990562
-119.2909771,36.33323160000005,8,1,63564.88488963461,-186851.2542878408
-119.23373600000001,34.45688500000001,8,1,70380.86987105111,-395191.3438161365
-119.21784400000001,36.38121900000001,8,1,70077.24494957163,-181467.09522373322
-119.215609,36.25608400000004,8,1,70392.51606105034,-195370.73789179418
-119.19599599999998,36.311212999999995,8,1,72100.63359248046,-189230.03148177313
-119.16419999999998,35.34639999999998,8,1,75896.72691825939,-296387.8316829521
-119.16305599999998,36.300833000000004,8,1,75064.69966268618,-190357.89301675
-119.14994459999998,36.30153299999998,8,1,76239.92031254989,-190269.64100393374
-119.110394,35.40915800000003,8,1,80717.17697526069,-289373.53865413554
-119.05197,35.32118099999995,8,1,86115.72702335246,-299092.58662915323
-119.04597,35.288461000000034,8,1,86697.29026671483,-302720.7309218147
-119.041265,35.29332700000001,8,1,87119.3781417436,-302176.04390044743
-118.994381,35.364563000000025,8,1,91295.62751008252,-294220.9067402226
-118.960256,35.41000600000004,8,1,94338.21805374131,-289140.68711884925
-118.150466,34.15604399999998,8,1,170520.32758753005,-427193.3329157238
-118.02853,34.11321000000002,8,1,181859.61479268564,-431717.78923575534
-117.96672300000002,33.86685500000002,8,1,188146.1888828108,-458917.02263200376
-117.956706,33.93131199999997,8,1,188918.90233891123,-451749.8400011542
-117.92915700000002,33.74588699999997,8,1,191914.72105777633,-472253.7036047024
-117.859577,33.746886,8,1,198359.43830557502,-471999.7496188008
-117.859247,33.836081,8,1,198166.69859681043,-462110.1957700327
-117.857362,33.77607299999998,8,1,198491.53720044345,-468759.32560921833
-117.759625,33.99035799999999,8,1,206982.5757408257,-444790.7855797359
-117.752282,34.00751700000003,8,1,207615.7229859027,-442871.956528164
-117.71623800000002,33.975699999999975,8,1,211029.3776575066,-446320.55154447025
-117.683382,34.07825799999998,8,1,213786.81370324813,-434874.0483845873
-117.67967,34.127572999999984,8,1,213995.39774628292,-429396.6012622658
-117.67728700000002,34.107281999999984,8,1,214270.28346038563,-431641.5393245863
-117.63548499999999,34.07412600000002,8,1,218217.47093870572,-435223.1396174156
-117.61263900000002,34.08265700000001,8,1,220301.62000342744,-434224.2415037565
-117.61024900000001,34.14596699999996,8,1,220345.07684862657,-427197.5807953514
-117.60472400000002,34.123803999999986,8,1,220916.51965330038,-429642.6589419679
-117.582991,34.009144,8,1,223244.7992938787,-442306.87798042875
-117.56993500000002,34.09528300000001,8,1,224205.52018391353,-432723.9362812452
-117.56120199999998,33.945140999999985,8,1,225439.47935399367,-449352.1827358776
-117.54009000000002,33.90588999999999,8,1,227503.5550662823,-453653.7594617391
-117.499704,34.14523699999998,8,1,230537.64024981364,-427015.61697317054
-117.499391,34.11360199999995,8,1,230659.05537339798,-430523.1572580212
-117.48091299999999,33.89606800000001,8,1,233004.1762333645,-454599.0315677682
-117.475439,34.11549399999995,8,1,232862.30412458503,-430254.78905133996
-117.44602799999998,34.08775500000003,8,1,235657.37333688384,-433258.2306575072
-117.423361,34.16302299999995,8,1,237521.4401704022,-424854.6818832881
-117.407981,34.04959299999996,8,1,239282.86581300813,-437394.7106082472
-117.40573799999999,34.07724200000004,8,1,239405.95450125673,-434323.091134286
-117.30796299999999,34.07335899999998,8,1,248438.75110135978,-434502.1176158218
-117.294329,33.239096899999986,8,1,252336.16439646273,-526929.6052464396
-117.24534900000002,34.05872699999998,8,1,254262.72377874333,-435958.58366834326
-117.229991,34.041553999999984,8,1,255735.56686916636,-437821.4434756688
-117.18579800000002,34.05275299999998,8,1,259777.537260556,-436459.5547945858
-117.13516350000002,33.14915989999998,8,1,267476.9449905234,-536455.267283604
-117.05990000000001,34.021799999999985,8,1,271501.9436573916,-439538.7662431393
-117.0562893,32.67627360000002,8,1,276464.95528072,-588586.7011067858
-117.04896200000002,34.04876200000003,8,1,272418.5958817947,-436518.0236607292
-117.04485500000001,34.03941200000002,8,1,272829.92802002194,-437542.8879775908
-116.99680859999998,32.82677490000004,8,1,281521.46220283577,-571752.3724097651
-116.9941552,32.787486699999974,8,1,281908.0537251894,-576093.6768141752
-116.96857,33.78090000000001,8,1,280787.09860687127,-465977.7916806326
-115.53604199999998,32.753187000000004,8,1,418753.60936722276,-574501.3081292938
-121.612577,39.093194000000004,8,1,-139346.04613920048,120881.93029319262
-121.42761500000002,38.50025399999999,8,1,-124356.78968739766,54727.049245827366
-121.42315600000002,38.50139600000001,8,1,-123966.49836332478,54848.13972511003
-121.35682199999998,38.55581500000001,8,1,-118102.18304416844,60811.98288938543
-121.131678,37.45023500000001,8,1,-99972.9903875709,-62337.928805169184
-121.127465,37.450133999999956,8,1,-99600.96392626529,-62353.58992805565
-121.12554300000001,37.477557000000026,8,1,-99394.98125628708,-59307.35754843429
-121.00660600000002,37.25021199999997,8,1,-89160.65625646731,-84696.47008761205
-121.004545,37.260002999999976,8,1,-88966.5749567867,-83610.08799078455
-120.96833099999999,37.58606799999999,8,1,-85389.193046402,-47398.72696211934
-120.96335500000002,37.58238100000001,8,1,-84954.57874964042,-47813.04628070444
-120.945211,37.66255700000001,8,1,-83265.74555041162,-38916.837872185744
-120.923402,37.72211099999995,8,1,-81280.13994474715,-32315.75604343787
-120.60146899999998,37.36314599999998,8,1,-53196.30727070981,-72447.13246394275
-120.107386,36.96493900000002,8,1,-9547.829207502085,-116874.23243410746
-120.0518,36.723860000000016,8,1,-4620.347227558483,-143674.32370012812
-119.89531999999998,36.82783600000002,8,1,9324.087890213741,-132113.7424515388
-119.797303,36.822682000000015,8,1,18055.94958127197,-132672.3574486319
-119.784663,36.79628299999999,8,1,19188.558555469466,-135604.05204082327
-119.76538899999998,36.78141700000003,8,1,20910.140962063477,-137252.26299776044
-119.764167,36.84277800000004,8,1,21002.109689000798,-130431.8614318301
-119.76393299999998,36.795342000000026,8,1,21036.060819363916,-135704.22018075688
-119.756197,36.77019700000003,8,1,21732.599862434414,-138497.24540390866
